node,type,invert_elev,x,y,catchment
38704047,junction,445.053449243362,1967955.158,583924.155,WWTP3
38704048,junction,393.1864176056505,1967804.975,583493.315,WWTP3
38704800,junction,422.86091685829734,1967827.726,584276.934,WWTP3
38704801,junction,421.90689095024555,1967869.059,584174.991,WWTP3
38704803,junction,395.05090923828203,1967909.621,583525.302,WWTP3
38705001,junction,349.14184142014636,1964134.581,583421.323,WWTP3
38705002,junction,347.86777487201323,1964174.644,583375.379,WWTP3
38705003,junction,348.1512394389423,1964204.718,583372.065,WWTP3
38705004,junction,347.6757504879644,1964272.579,583295.826,WWTP3
38705005,junction,347.0905333175301,1964254.774,583283.495,WWTP3
38705006,junction,346.7003885372405,1964351.36,583206.047,WWTP3
38705007,junction,345.4720420805477,1964334.878,583191.559,WWTP3
38705008,junction,344.8563448491532,1964382.018,583137.503,WWTP3
38705009,junction,605.5560210304105,1964400.756,583120.652,WWTP3
38705010,junction,345.9536270437175,1964422.348,583124.645,WWTP3
38705011,junction,343.98766311178974,1964462.147,583045.615,WWTP3
38705012,junction,604.3063037887488,1964500.176,583006.644,WWTP3
38705013,junction,344.35647184940717,1964568.383,582957.183,WWTP3
38705014,junction,343.0885013134661,1964542.277,582953.731,WWTP3
38705015,junction,602.8941169351548,1964601.063,582890.955,WWTP3
38705016,junction,342.91476496599336,1964669.875,582910.397,WWTP3
38705017,junction,343.64628642903637,1964711.83,582926.38,WWTP3
38705018,junction,342.51242816131975,1964635.431,582880.313,WWTP3
38705019,junction,342.2411556187747,1964622.512,582861.749,WWTP3
38705020,junction,342.6587324539284,1964645.119,582868.155,WWTP3
38705021,junction,342.54290822227995,1964655.465,582823.02,WWTP3
38705022,junction,341.311513759491,1964541.121,582794.373,WWTP3
38705023,junction,341.4120979606594,1964550.103,582798.679,WWTP3
38705024,junction,343.2622376609388,1964712.14,582791.302,WWTP3
38705025,junction,340.15022343691027,1964537.418,582772.938,WWTP3
38705026,junction,340.36053585753524,1964457.56,582721.44,WWTP3
38705027,junction,339.327261790987,1964471.517,582715.417,WWTP3
38705028,junction,339.35469384585116,1964369.153,582644.277,WWTP3
38705029,junction,338.1873075110784,1964379.666,582635.247,WWTP3
38705030,junction,600.3995292805195,1964799.458,582663.327,WWTP3
38705031,junction,338.28484370615087,1964275.574,582562.41,WWTP3
38705032,junction,337.5289381943398,1964288.03,582555.267,WWTP3
38705033,junction,599.1417393980065,1964899.506,582548.569,WWTP3
38705034,junction,346.20965955578265,1964253.032,583122.524,WWTP3
38705035,junction,345.1763854892344,1964493.362,583043.21,WWTP3
38705036,junction,346.96556506759356,1964921.987,583109.812,WWTP3
38705037,junction,346.41997197640745,1964826.641,583026.593,WWTP3
38705038,junction,340.72020057686456,1964632.069,582858.788,WWTP3
38705039,junction,341.11948937544213,1964687.159,582795.615,WWTP3
38705040,junction,341.43343400333146,1964734.035,582741.861,WWTP3
38705041,junction,341.81748277142896,1964731.627,582680.952,WWTP3
38705042,junction,634.7298472731437,1964111.363,583484.414,WWTP3
38705043,junction,348.3405958629373,1964208.848,583375.674,WWTP3
38705044,junction,624.3669408209306,1964219.938,583359.908,WWTP3
38705045,junction,614.7959059465148,1964320.098,583245.049,WWTP3
38705046,junction,346.52665218976784,1964846.273,583043.726,WWTP3
38705047,junction,605.7267672321578,1964416.229,583134.353,WWTP3
38705048,junction,601.6396683804429,1964700.799,582776.461,WWTP3
38705800,junction,346.72558112281274,1964353.656,583208.054,WWTP3
38705801,junction,349.3110622058836,1964132.577,583423.619,WWTP3
38706001,junction,348.59929633505635,1965672.201,583482.4,WWTP3
38706002,junction,347.47763009172377,1965771.332,583458.646,WWTP3
38706003,junction,346.45350004346363,1965935.312,583408.849,WWTP3
38706004,junction,346.0816432997502,1965826.895,583394.884,WWTP3
38706005,junction,345.9170509705656,1965828.17,583387.388,WWTP3
38706006,junction,345.12761739169844,1965858.414,583352.679,WWTP3
38706007,junction,342.1740994846626,1965948.322,583306.451,WWTP3
38706008,junction,343.02449318544996,1965930.644,583269.796,WWTP3
38706009,junction,341.8845389055414,1965956.798,583239.778,WWTP3
38706010,junction,341.14996943640244,1965964.629,583178.16,WWTP3
38706011,junction,340.8085927536491,1965967.896,583152.461,WWTP3
38706012,junction,337.8642188649013,1965994.042,583093.783,WWTP3
38706013,junction,338.3488518341672,1966086.005,583093.385,WWTP3
38706014,junction,338.8670128704893,1966183.308,583092.963,WWTP3
38706015,junction,339.9399110162856,1965977.146,583083.815,WWTP3
38706016,junction,337.79411472469303,1965985.961,583084.935,WWTP3
38706017,junction,339.9551510467657,1966180.647,583038.778,WWTP3
38706018,junction,337.3430098224833,1965996.807,582999.594,WWTP3
38706019,junction,336.8370408105452,1966008.812,582905.132,WWTP3
38706020,junction,339.2541096446829,1966180.177,582926.006,WWTP3
38706021,junction,336.7669366703369,1965997.822,582895.55,WWTP3
38706022,junction,336.78522470691297,1966009.689,582892.23,WWTP3
38706023,junction,349.5472262309159,1965277.781,583434.14,WWTP3
38706024,junction,336.1207593779824,1965893.882,582804.923,WWTP3
38706025,junction,337.14488942624246,1966071.544,582805.156,WWTP3
38706026,junction,338.534780206024,1966180.189,582809.09,WWTP3
38706027,junction,335.40447794541944,1965781.332,582706.797,WWTP3
38706028,junction,337.4527380419397,1966139.384,582736.697,WWTP3
38706029,junction,337.4984581333799,1966147.694,582728.299,WWTP3
38706030,junction,334.6881965128566,1965668.5,582608.425,WWTP3
38706032,junction,348.16038345723047,1966071.007,583480.853,WWTP3
38706033,junction,348.42555998758354,1966132.219,583480.952,WWTP3
38706034,junction,347.8921589207814,1966070.476,583461.089,WWTP3
38706035,junction,348.5810082984801,1966132.295,583458.026,WWTP3
38706036,junction,348.80046473739304,1966169.371,583457.861,WWTP3
38706037,junction,349.37348988344326,1965263.628,583421.788,WWTP3
38706038,junction,349.056497249458,1965245.569,583406.022,WWTP3
38706039,junction,347.22769359185077,1965935.719,583419.987,WWTP3
38706040,junction,348.31887977422303,1965130.925,583305.939,WWTP3
38706041,junction,347.61783837214017,1965008.76,583228.575,WWTP3
38706800,junction,347.64328740305893,1965010.23,583231.282,WWTP3
38706801,junction,349.55332224310797,1965279.783,583431.844,WWTP3
38707001,junction,359.12101337849026,1967075.732,583488.828,WWTP3
38707002,junction,354.74712463071285,1966495.351,583404.16,WWTP3
38707003,junction,356.43572000790357,1967075.201,583357.162,WWTP3
38707004,junction,356.12482338611034,1967075.142,583341.846,WWTP3
38707005,junction,363.7204545773727,1967135.899,583342.659,WWTP3
38707006,junction,374.40371594389546,1967244.965,583344.891,WWTP3
38707007,junction,350.75118863884086,1966487.091,583302.161,WWTP3
38707008,junction,360.16038345723047,1966671.64,583324.376,WWTP3
38707009,junction,388.5129361623359,1967450.281,583293.86,WWTP3
38707010,junction,380.92949699545755,1967505.275,583280.751,WWTP3
38707011,junction,345.31964177574713,1966376.009,583253.782,WWTP3
38707012,junction,349.275953688371,1966486.877,583253.319,WWTP3
38707013,junction,360.3296069632775,1966671.64,583327.424,WWTP3
38707014,junction,353.46696207038775,1966569.554,583252.976,WWTP3
38707015,junction,355.4451180266997,1966671.622,583252.555,WWTP3
38707016,junction,358.3346278057192,1966748.129,583252.237,WWTP3
38707017,junction,353.6467944300524,1967074.713,583222.72,WWTP3
38707018,junction,390.2472516309668,1967431.447,583215.359,WWTP3
38707019,junction,343.8078307521251,1966375.798,583202.948,WWTP3
38707020,junction,356.04252722151796,1967081.513,583167.459,WWTP3
38707021,junction,358.6089483543603,1967148.521,583169.606,WWTP3
38707022,junction,359.00214114074583,1967225.437,583171.401,WWTP3
38707023,junction,339.87895089436535,1966279.016,583092.527,WWTP3
38707024,junction,341.65898645443644,1966366.191,583092.475,WWTP3
38707025,junction,341.8479628323892,1966375.336,583093.134,WWTP3
38707026,junction,344.6155523675683,1966514.019,583092.456,WWTP3
38707027,junction,347.2215975796587,1966652.7,583091.866,WWTP3
38707028,junction,349.83678681003715,1966791.382,583091.279,WWTP3
38707029,junction,351.284589705643,1966930.066,583090.688,WWTP3
38707030,junction,352.7110565585767,1967067.193,583090.114,WWTP3
38707031,junction,352.80859275364907,1967072.097,583094.071,WWTP3
38707032,junction,352.7567766500169,1967076.014,583081.228,WWTP3
38707033,junction,359.3800938966513,1967225.231,583117.327,WWTP3
38707034,junction,341.7260425885488,1966375.173,583054.508,WWTP3
38707035,junction,338.7329006022648,1966373.913,582754.279,WWTP3
38707036,junction,353.31151375949105,1967075.749,583011.122,WWTP3
38707037,junction,339.4674700714038,1966374.69,582939.334,WWTP3
38707038,junction,343.1403174170985,1966490.512,582938.897,WWTP3
38707039,junction,345.55129023904414,1966606.334,582938.46,WWTP3
38707040,junction,347.82815079276526,1966722.155,582938.023,WWTP3
38707041,junction,354.9178129720895,1967075.471,582937.131,WWTP3
38707042,junction,355.0915493195622,1967085.815,582930.823,WWTP3
38707043,junction,356.21931157508675,1967184.873,582924.637,WWTP3
38707044,junction,358.14565142776644,1967263.801,582921.826,WWTP3
38707045,junction,359.4410540185716,1967336.933,582929.585,WWTP3
38707046,junction,360.75169663985685,1967412.12,582937.363,WWTP3
38707047,junction,362.0257631879899,1967497.009,582946.141,WWTP3
38707048,junction,338.9950291265219,1966374.264,582838.11,WWTP3
38707049,junction,355.32850815654405,1967075.345,582903.581,WWTP3
38707050,junction,362.78166869980095,1967405.96,582903.685,WWTP3
38707051,junction,338.8121487607611,1966373.837,582735.991,WWTP3
38707052,junction,356.17585385123544,1967075.167,582856.357,WWTP3
38707053,junction,384.6785444935526,1967325.229,582857.769,WWTP3
38707054,junction,377.3755218875073,1967372.722,582828.938,WWTP3
38707055,junction,338.08672330991027,1966260.899,582764.529,WWTP3
38707056,junction,338.61098035842434,1966373.954,582764.033,WWTP3
38707057,junction,346.6551017648493,1966632.445,582798.734,WWTP3
38707058,junction,357.62670475293726,1967070.893,582772.824,WWTP3
38707059,junction,344.33861713188,1966526.026,582737.401,WWTP3
38707060,junction,344.2868010282478,1966534.243,582724.442,WWTP3
38707061,junction,342.0221324989108,1966428.797,582663.845,WWTP3
38707062,junction,341.96117237699053,1966437.99,582651.622,WWTP3
38707063,junction,360.6747108489494,1967028.025,582675.991,WWTP3
38707064,junction,341.47349140162856,1966351.83,582591.47,WWTP3
38707065,junction,364.310982121492,1966991.985,582581.396,WWTP3
38707066,junction,353.296273729011,1967073.596,583167.251,WWTP3
38707067,junction,350.24826763299893,1966782.844,582918.506,WWTP3
38707068,junction,352.50988815624,1966904.546,582944.681,WWTP3
38707069,junction,345.33183380013116,1966376.059,583265.43,WWTP3
38707070,junction,354.5002361369358,1967068.851,583284.922,WWTP3
38707071,junction,353.7229945824527,1967068.617,583222.748,WWTP3
38707072,junction,352.5830403025443,1966907.703,582944.797,WWTP3
38707073,junction,339.2876377117391,1966374.479,582889.042,WWTP3
38707074,junction,355.1392300539783,1967075.403,582919.043,WWTP3
38707075,junction,357.28001769649893,1967038.891,582921.205,WWTP3
38708001,junction,393.1001853368343,1967804.962,583490.256,WWTP3
38708002,junction,402.62825239296836,1968476.314,583475.521,WWTP3
38708003,junction,386.90358894364147,1967804.751,583422.014,WWTP3
38708004,junction,378.9086689538015,1968161.45,583424.761,WWTP3
38708005,junction,406.773540683545,1968326.898,583424.47,WWTP3
38708006,junction,405.51776217198795,1968555.95,583446.608,WWTP3
38708007,junction,379.46645406937165,1968134.144,583404.982,WWTP3
38708008,junction,417.06056125758613,1968397.784,583398.328,WWTP3
38708009,junction,379.16470146586653,1967616.169,583348.92,WWTP3
38708010,junction,383.38923791493943,1967730.423,583348.506,WWTP3
38708011,junction,383.6787984940606,1967779.199,583374.221,WWTP3
38708012,junction,374.6384124132884,1968106.5,583319.031,WWTP3
38708013,junction,426.00341114328586,1968485.839,583370.85,WWTP3
38708014,junction,375.13218940084244,1967583.398,583320.38,WWTP3
38708015,junction,374.01052315750985,1968078.055,583296.746,WWTP3
38708016,junction,372.6602564569765,1967554.68,583239.928,WWTP3
38708017,junction,371.24293362233084,1967583.128,583246.103,WWTP3
38708018,junction,370.69429252504864,1967583.08,583233.301,WWTP3
38708019,junction,374.60488434623227,1968083.035,583274.564,WWTP3
38708020,junction,379.4451180266997,1968177.296,583278.919,WWTP3
38708021,junction,388.4519760404157,1968213.452,583272.061,WWTP3
38708022,junction,398.5774522913681,1968285.193,583284.911,WWTP3
38708023,junction,373.7605866576369,1968059.197,583226.174,WWTP3
38708024,junction,372.23048759743875,1968045.284,583231.353,WWTP3
38708025,junction,380.4265759896155,1968112.727,583209.457,WWTP3
38708026,junction,386.534780206024,1968149.683,583209.479,WWTP3
38708027,junction,394.15479544605444,1968226.361,583246.493,WWTP3
38708028,junction,413.73213860074077,1968374.055,583225.587,WWTP3
38708029,junction,367.8596468557573,1967582.854,583171.432,WWTP3
38708030,junction,372.7273125910887,1968020.137,583150.498,WWTP3
38708031,junction,423.0133171630979,1968285.336,583160.692,WWTP3
38708032,junction,423.99477512601385,1968427.152,583167.706,WWTP3
38708033,junction,370.3833959032554,1967987.152,583125.988,WWTP3
38708034,junction,363.9094309553255,1967582.592,583099.306,WWTP3
38708035,junction,370.2614756594149,1967833.27,583113.075,WWTP3
38708036,junction,363.5741502847642,1967582.328,583027.073,WWTP3
38708037,junction,367.5091261547159,1967832.933,583020.549,WWTP3
38708038,junction,368.63079239804836,1967900.076,583050.345,WWTP3
38708039,junction,371.24293362233084,1967940.971,583059.137,WWTP3
38708040,junction,435.9795350955337,1968280.35,583051.736,WWTP3
38708041,junction,436.290431717327,1968450.505,583099.24,WWTP3
38708042,junction,366.8141807648251,1967797.539,583005.578,WWTP3
38708043,junction,367.0244931854499,1967832.706,583004.568,WWTP3
38708044,junction,363.2693496751629,1967582.066,582954.997,WWTP3
38708045,junction,364.95489704625766,1967685.886,582970.094,WWTP3
38708046,junction,363.5558622481881,1967582.009,582942.429,WWTP3
38708047,junction,364.3879679123994,1967629.495,582947.365,WWTP3
38708048,junction,365.54621022888404,1967718.201,582962.695,WWTP3
38708049,junction,372.23658360963077,1968042.607,583232.676,WWTP3
38708050,junction,387.39431792509936,1968033.073,583479.63,WWTP3
38708051,junction,380.2619836604308,1968155.099,583456.565,WWTP3
38708052,junction,364.02220718087796,1967626.741,582959.627,WWTP3
38708053,junction,436.73239260124876,1968451.215,583096.276,WWTP3
38708054,junction,436.4397840160316,1968280.623,583048.7,WWTP3
38708800,junction,363.5619582603801,1967582.036,582939.334,WWTP3
38708801,junction,367.86574286794934,1967579.806,583171.44,WWTP3
38708802,junction,370.29805173256705,1967833.281,583116.123,WWTP3
38708803,junction,388.48855211356783,1968215.506,583269.888,WWTP3
38709001,junction,337.26680967008275,1964186.018,582484.244,WWTP3
38709002,junction,336.9010489385613,1964196.178,582475.097,WWTP3
38709003,junction,336.24877563401475,1964096.458,582406.088,WWTP3
38709004,junction,336.21219956086253,1964105.467,582395.941,WWTP3
38709005,junction,335.66051045748435,1964006.12,582327.355,WWTP3
38709006,junction,597.5704603389851,1964917.888,582359.268,WWTP3
38709007,junction,335.5538302441239,1964009.524,582317.785,WWTP3
38709008,junction,335.0935813236261,1963917.248,582249.799,WWTP3
38709009,junction,334.9107009578653,1963917.725,582237.675,WWTP3
38709010,junction,596.0594791037228,1964935.952,582177.269,WWTP3
38709011,junction,334.49312412271166,1963827.916,582171.844,WWTP3
38709012,junction,334.41082795811934,1963834.123,582164.721,WWTP3
38709013,junction,568.6783359956071,1963835.076,581946.245,WWTP3
38709017,junction,570.144426927789,1964093.453,582106.578,WWTP3
38709018,junction,569.8213382816117,1964056.559,582074.455,WWTP3
38709019,junction,568.8337843065037,1963987.194,582014.051,WWTP3
38709020,junction,569.0745767880887,1963838.861,582026.329,WWTP3
38709021,junction,568.382679404294,1963908.967,581945.925,WWTP3
38709022,junction,568.9374165137681,1964215.19,581918.999,WWTP3
38709023,junction,568.3064792518936,1963869.136,581907.19,WWTP3
38709024,junction,567.5444777278906,1963981.479,581862.76,WWTP3
38709025,junction,567.9315745020841,1964131.472,581846.113,WWTP3
38709026,junction,592.8951469548764,1964944.357,581813.078,WWTP3
38709027,junction,566.9196364782081,1963921.52,581778.089,WWTP3
38709028,junction,566.6818920027191,1964053.453,581779.715,WWTP3
38709029,junction,566.1728749846851,1964008.043,581740.045,WWTP3
38709030,junction,565.7827302043955,1963975.754,581715.966,WWTP3
38709031,junction,564.9292884975121,1963903.453,581652.537,WWTP3
38709032,junction,591.631099982547,1964934.098,581660.418,WWTP3
38709033,junction,564.0758467906287,1963835.863,581593.24,WWTP3
38709034,junction,327.71403114832594,1964947.149,581727.163,WWTP3
38709035,junction,325.9339955882549,1964939.624,581614.879,WWTP3
38709039,junction,570.8393723176798,1964165.571,582169.364,WWTP3
38709040,junction,564.673255985447,1964078.807,581665.763,WWTP3
38709041,junction,564.3715033819418,1964217.177,581624.863,WWTP3
38709042,junction,563.91430246754,1964158.922,581573.88,WWTP3
38709045,junction,326.56493285012937,1964943.449,581672.113,WWTP3
38709074,junction,563.9661185711723,1964088.356,581586.466,WWTP3
38709800,junction,567.0888568398993,1963919.516,581780.385,WWTP3
38709801,junction,564.4271645220306,1964219.475,581626.865,WWTP3
38709802,junction,570.8950333987727,1964167.87,582171.366,WWTP3
38710001,junction,333.9719150802938,1965556.495,582510.77,WWTP3
38710002,junction,333.0727532819701,1965441.114,582410.16,WWTP3
38710003,junction,340.21466488397556,1966207.911,582394.747,WWTP3
38710004,junction,332.3503758372153,1965330.819,582313.985,WWTP3
38710005,junction,337.5568035682529,1966167.69,582345.61,WWTP3
38710006,junction,329.8418668201972,1965218.825,582216.329,WWTP3
38710007,junction,329.61326636299634,1965217.71,582203.224,WWTP3
38710008,junction,329.9977484501427,1966122.173,582238.219,WWTP3
38710009,junction,329.4338673223804,1966137.28,582226.797,WWTP3
38710010,junction,594.4728773469968,1964955.724,581986.243,WWTP3
38710011,junction,329.00671314988983,1965310.341,582096.984,WWTP3
38710012,junction,327.61115967696514,1966118.405,582136.944,WWTP3
38710013,junction,328.02525518697394,1965406.577,581992.638,WWTP3
38710014,junction,329.4151459667555,1966216.606,582122.841,WWTP3
38710015,junction,323.6666064696765,1966116.46,582060.302,WWTP3
38710016,junction,324.67549648745654,1966165.99,582055.156,WWTP3
38710017,junction,326.66279646205646,1965961.337,581932.13,WWTP3
38710018,junction,322.6699084762805,1966130.899,581939.226,WWTP3
38710019,junction,326.3732358829353,1965976.951,581914.416,WWTP3
38710020,junction,326.4402920170477,1965506.73,581877.769,WWTP3
38710021,junction,326.61098035842434,1965484.776,581858.635,WWTP3
38710022,junction,327.2781662765962,1965444.345,581823.398,WWTP3
38710023,junction,325.3094817554271,1965575.174,581793.24,WWTP3
38710024,junction,325.4100659565954,1966033.004,581851.0,WWTP3
38710025,junction,324.47432808511974,1966085.401,581791.541,WWTP3
38710026,junction,321.6732104828845,1966145.648,581818.041,WWTP3
38710027,junction,326.37900447827263,1965352.435,581743.296,WWTP3
38710028,junction,325.9370435943509,1965280.982,581681.023,WWTP3
38710029,junction,325.41583455193273,1965399.816,581688.935,WWTP3
38710030,junction,324.15428744503845,1965648.287,581709.385,WWTP3
38710031,junction,323.9957911280458,1965635.714,581698.427,WWTP3
38710032,junction,324.0110311585259,1966012.379,581728.473,WWTP3
38710033,junction,323.8464388293412,1965990.314,581709.242,WWTP3
38710034,junction,320.5942163248962,1966160.014,581700.03,WWTP3
38710035,junction,325.4950827104291,1965209.516,581618.757,WWTP3
38710036,junction,324.9372975948588,1965434.172,581649.512,WWTP3
38710037,junction,325.223810167884,1965584.258,581653.588,WWTP3
38710038,junction,323.01128515903395,1965720.632,581626.43,WWTP3
38710039,junction,323.2764616893869,1965901.078,581631.478,WWTP3
38710040,junction,319.9480390325416,1966168.84,581627.64,WWTP3
38710041,junction,321.9749630863897,1965715.836,581606.532,WWTP3
38710042,junction,324.0777598757834,1965496.941,581577.495,WWTP3
38710043,junction,334.83798213061004,1966172.298,582312.519,WWTP3
38710044,junction,327.9033349431335,1965861.568,581894.033,WWTP3
38710045,junction,328.40015993678344,1965360.032,582039.991,WWTP3
38710046,junction,331.4973674493807,1966042.49,582231.424,WWTP3
38710047,junction,332.9874091112818,1965194.807,582200.704,WWTP3
38710048,junction,329.0798652961942,1965607.809,581965.862,WWTP3
38710049,junction,327.71740657127674,1965518.198,581887.762,WWTP3
38710050,junction,334.8532221610902,1965813.085,582390.711,WWTP3
38710051,junction,334.316773088192,1965872.932,582331.363,WWTP3
38710052,junction,330.308645071936,1965913.827,582232.56,WWTP3
38710053,junction,328.81512208489,1965979.285,582187.127,WWTP3
38710054,junction,328.1232247010952,1966102.643,582138.585,WWTP3
38710055,junction,326.44638802923964,1965761.157,581806.547,WWTP3
38710056,junction,326.9858851082338,1965793.565,581834.774,WWTP3
38710057,junction,327.16266946180247,1965937.088,581959.839,WWTP3
38710058,junction,327.56195826038004,1965992.13,582007.401,WWTP3
38710059,junction,324.32192778031913,1966098.313,582034.073,WWTP3
38710060,junction,323.0631012626661,1966110.181,581936.647,WWTP3
38710061,junction,323.36485386617125,1966112.583,581910.827,WWTP3
38710062,junction,329.7077545519727,1965197.139,582202.666,WWTP3
38710063,junction,325.1174573713783,1965562.523,581782.372,WWTP3
38710064,junction,329.91806697259756,1965750.499,582090.218,WWTP3
38710065,junction,329.4761060886758,1965679.039,582027.939,WWTP3
38710066,junction,327.9825831016297,1966027.786,582038.508,WWTP3
38710067,junction,327.1687654739945,1965934.789,581957.838,WWTP3
38710068,junction,327.3661002317282,1966117.288,582124.768,WWTP3
38710069,junction,327.8637108638853,1966018.117,582030.072,WWTP3
38710800,junction,327.1687654739945,1965935.076,581962.118,WWTP3
38710802,junction,329.95769105184576,1965752.798,582092.222,WWTP3
38710803,junction,324.49115116250937,1966097.944,582037.099,WWTP3
38710804,junction,334.8867502281463,1965809.785,582391.617,WWTP3
38710805,junction,329.7329334787254,1965195.135,582204.963,WWTP3
38711001,junction,340.9065622677703,1966260.065,582499.921,WWTP3
38711002,junction,368.00821351595476,1966958.074,582484.711,WWTP3
38711003,junction,375.1283557562392,1966891.68,582420.98,WWTP3
38711004,junction,380.1362297719873,1966846.402,582403.342,WWTP3
38711005,junction,386.30234610421996,1966812.544,582349.659,WWTP3
38711006,junction,390.7189069373416,1966789.135,582312.008,WWTP3
38711007,junction,391.30107610168,1966870.763,582309.865,WWTP3
38711008,junction,399.89645329243433,1966955.755,582312.679,WWTP3
38711009,junction,404.5446625888529,1967040.621,582315.486,WWTP3
38711010,junction,414.6335627666533,1967138.889,582341.401,WWTP3
38711011,junction,395.19947589847953,1966747.906,582292.006,WWTP3
38711012,junction,400.5517746030769,1966738.627,582249.364,WWTP3
38711013,junction,405.65413680780136,1966764.924,582217.447,WWTP3
38711014,junction,413.74354498661774,1966878.002,582217.177,WWTP3
38711015,junction,420.28151806256386,1966990.761,582216.908,WWTP3
38711016,junction,425.07603165159105,1967060.675,582238.43,WWTP3
38711017,junction,433.1471517938313,1967142.117,582259.735,WWTP3
38711018,junction,333.6092023548683,1966282.497,582157.076,WWTP3
38711019,junction,327.2297255959148,1966223.678,582005.113,WWTP3
38711020,junction,332.62469638585634,1966298.231,582017.413,WWTP3
38711021,junction,344.6033603431843,1967262.044,581595.6,WWTP3
38711022,junction,337.67524248694855,1967079.867,581682.816,WWTP3
38711023,junction,335.2185495735627,1967078.655,581645.884,WWTP3
38711024,junction,334.42301998250355,1967078.167,581590.218,WWTP3
38711025,junction,339.63511040668436,1967079.016,581696.11,WWTP3
38711026,junction,344.7435686236008,1967079.377,581746.705,WWTP3
38711027,junction,335.22464558575473,1967075.607,581645.956,WWTP3
38711028,junction,343.2409016182668,1967134.101,581699.151,WWTP3
38711029,junction,353.308465753395,1967209.923,581712.778,WWTP3
38711030,junction,356.1644474653585,1967268.8,581744.233,WWTP3
38711031,junction,356.7008965382566,1967316.471,581751.178,WWTP3
38711032,junction,357.03312920272197,1967380.045,581748.864,WWTP3
38711033,junction,356.86244086134536,1967464.058,581718.851,WWTP3
38711034,junction,364.3544398453432,1967397.649,581811.663,WWTP3
38711035,junction,370.045067226598,1967383.603,581861.328,WWTP3
38711036,junction,433.1867758730795,1967145.165,582259.768,WWTP3
38711037,junction,333.8103707572051,1966284.352,582159.507,WWTP3
38711038,junction,332.88377690401734,1966300.493,582015.416,WWTP3
38712001,junction,376.27519168684705,1968615.879,581649.186,WWTP3
38712002,junction,377.2200735766108,1968636.804,581640.812,WWTP3
38712003,junction,373.4893141150919,1968493.481,581627.896,WWTP3
38712004,junction,374.7938607241851,1968517.591,581620.075,WWTP3
38712005,junction,371.46239006124375,1968404.177,581612.361,WWTP3
38712006,junction,372.3676478717594,1968398.376,581599.339,WWTP3
38712007,junction,368.6368884102405,1968279.697,581592.041,WWTP3
38712008,junction,369.1489534343705,1968279.933,581578.551,WWTP3
38712009,junction,366.1710514785666,1968170.024,581578.493,WWTP3
38712010,junction,362.75728465103293,1968077.713,581567.322,WWTP3
38712011,junction,360.1238073840784,1967984.368,581556.027,WWTP3
38712012,junction,362.88225290096943,1968082.757,581554.691,WWTP3
38712013,junction,364.3087197539032,1968158.038,581563.799,WWTP3
38712014,junction,359.4227659819956,1967792.712,581578.534,WWTP3
38712015,junction,364.1014553393743,1968148.353,581562.628,WWTP3
38712016,junction,377.67422648491663,1968677.439,581659.895,WWTP3
38712017,junction,355.3719658803954,1967506.161,581713.057,WWTP3
38712018,junction,358.3041477447591,1967564.721,581711.795,WWTP3
38712019,junction,358.4321640007916,1967567.769,581711.729,WWTP3
38712020,junction,358.33767581181525,1967513.235,581758.384,WWTP3
38712021,junction,372.773032682529,1967554.467,581848.953,WWTP3
38712022,junction,378.43622800891967,1967571.132,581912.994,WWTP3
38712023,junction,351.8728548821734,1967506.181,581657.52,WWTP3
38713001,junction,564.1215668820689,1964171.012,581515.882,WWTP3
38713002,junction,562.7499641388633,1964091.568,581502.158,WWTP3
38713003,junction,562.5061236511824,1964119.231,581470.472,WWTP3
38713004,junction,561.7776501942355,1964028.685,581391.041,WWTP3
38713005,junction,560.8754403898159,1963808.792,581341.361,WWTP3
38713006,junction,561.411889462714,1964079.686,581332.527,WWTP3
38713007,junction,561.7441221271793,1964227.588,581350.693,WWTP3
38713008,junction,561.4149374688101,1964281.705,581350.739,WWTP3
38713009,junction,561.3234972859296,1964166.308,581296.987,WWTP3
38713010,junction,559.8299742988836,1964215.622,581313.601,WWTP3
38713011,junction,560.2414551218454,1963868.284,581273.116,WWTP3
38713012,junction,561.0491767372886,1964134.758,581269.339,WWTP3
38713013,junction,558.9704365798082,1964215.714,581229.479,WWTP3
38713014,junction,560.4670075729503,1964281.83,581245.282,WWTP3
38713015,junction,559.7476781342914,1963927.771,581204.881,WWTP3
38713016,junction,560.0768627926607,1964060.143,581203.959,WWTP3
38713017,junction,558.5711477812307,1963841.025,581144.358,WWTP3
38713018,junction,558.897284433504,1963987.961,581135.813,WWTP3
38713019,junction,557.9706905803162,1964215.825,581122.801,WWTP3
38713020,junction,559.5647977685306,1964281.954,581140.129,WWTP3
38713021,junction,559.3544853479059,1963964.88,581116.311,WWTP3
38713022,junction,558.6138198665749,1963905.833,581064.841,WWTP3
38713023,junction,558.2541551472455,1964060.374,581052.75,WWTP3
38713024,junction,557.1964970319293,1963842.65,581009.766,WWTP3
38713025,junction,558.4278914947181,1964034.39,581030.119,WWTP3
38713026,junction,558.3273072935497,1964282.074,581034.978,WWTP3
38713027,junction,557.7756181901716,1963834.009,581002.08,WWTP3
38713028,junction,557.9158264705882,1963972.79,580976.474,WWTP3
38713029,junction,555.9285264959882,1964132.584,580969.918,WWTP3
38713030,junction,556.7332001053353,1964215.95,581000.886,WWTP3
38713031,junction,557.3001292391936,1964493.474,581000.388,WWTP3
