node,type,invert_elev,x,y,catchment
JP101356,junction,119.11412397976123,-79.5332108,43.6411169,WWTP3
JP101364,junction,81.8762185886584,-79.4903813,43.6086734,WWTP3
JP101404,junction,119.157,-79.5340375,43.6405802,WWTP3
JP101405,junction,119.535,-79.532101,43.6422471,WWTP3
JP101409,junction,118.75,-79.5328638,43.6404681,WWTP3
JP101410,junction,179.61,-79.4347861,43.7371234,WWTP1
JP101413,junction,103.912,-79.505807,43.6607676,WWTP3
JP101415,junction,103.979,-79.5059883,43.660888,WWTP3
JP101960,junction,117.482,-79.4582414,43.6674686,WWTP1
JP102440,junction,117.65599999999999,-79.4381986,43.6665423,WWTP1
JP102460,junction,120.5482906879956,-79.4394352,43.6694277,WWTP1
JP102480,junction,124.91308617883219,-79.4328309,43.6700045,WWTP1
JP102500,junction,121.751,-79.3882258,43.682644,WWTP1
JP102540,junction,87.26546968864655,-79.3695122,43.6587151,WWTP1
JP102560,junction,91.806,-79.4171908,43.6552714,WWTP1
JP102580,junction,100.78599161725532,-79.4329986,43.6547447,WWTP1
JP102620,junction,104.946,-79.4420398,43.653101,WWTP1
JP102640,junction,105.199,-79.4421694,43.6531682,WWTP1
JP102660,junction,126.47863807229808,-79.3636628,43.7074877,WWTP2
JP102740,junction,82.4,-79.4151047,43.6415358,WWTP1
JP102760,junction,87.85799999999999,-79.4237087,43.6432096,WWTP1
JP102800,junction,151.214,-79.4318893,43.6862746,WWTP3
JP103020,junction,156.731,-79.4223805,43.6861412,WWTP3
JP103080,junction,-1.0985767661849024,-79.4598231,43.6538305,WWTP1
JP103185,junction,112.8,-79.4853705,43.6629264,WWTP3
JP103191,junction,113.80574037535503,-79.4707588,43.6803743,WWTP3
JP103196,junction,188.57964547975917,-79.5013556,43.7652061,WWTP3
JP103197,junction,155.61739880594294,-79.4891416,43.7203834,WWTP3
JP103229,junction,87.4978596355718,-79.3635844,43.6614671,WWTP1
JP103235,junction,0.0,-79.4819338,43.631683,WWTP3
JP103237,junction,84.82600000000001,-79.3329843,43.6696391,WWTP1
JP103238,junction,125.54554110281146,-79.2808213,43.692081,WWTP1
JP103239,junction,127.30743921374788,-79.2775375,43.692512,WWTP1
JP103245,junction,77.46891872941809,-79.3218783,43.6649459,WWTP1
JP103247,junction,-11.754310982304009,-79.4706111,43.6797937,WWTP3
JP103250,junction,84.64685956867442,-79.4844957,43.6245421,WWTP3
JP103251,junction,131.79653974002423,-79.2538194,43.6992921,WWTP1
JP103252,junction,208.51653974002423,-79.2526586,43.6997446,WWTP1
JP103253,junction,356.8265397400242,-79.2497167,43.7003619,WWTP1
JP103254,junction,204.16653974002423,-79.2448828,43.7028651,WWTP1
JP103255,junction,118.87653974002423,-79.2445161,43.7019876,WWTP1
JP103256,junction,563.6065397400243,-79.2446756,43.7019169,WWTP1
JP103264,junction,79.76700000000001,-79.3633891,43.6557343,WWTP1
JP103265,junction,354.84784801567525,-79.5177948,43.5952806,WWTP5
JP103266,junction,171.5,-79.4092451,43.7603657,WWTP1
JP103268,junction,-162.3480585646152,-79.3314059,43.7009282,WWTP1
JP103269,junction,138.26674037535506,-79.2424486,43.7560237,WWTP4
JP103275,junction,155.42399999999998,-79.2781534,43.7158322,WWTP1
JP103277,junction,106.46379517779532,-79.4697931,43.6747389,WWTP3
JP103322,junction,126.717,-79.1808641,43.8011888,WWTP4
JP103336,junction,164.01606549487795,-79.2370725,43.8284843,WWTP4
JP103337,junction,77.41,-79.2840264,43.6708518,WWTP1
JP103338,junction,77.42903038643286,-79.2840264,43.670868,WWTP1
JP103339,junction,78.45642551983272,-79.28404,43.6708812,WWTP1
JP103340,junction,78.25616589518775,-79.2840435,43.6708873,WWTP1
JP103341,junction,78.22588631337385,-79.284149,43.6708984,WWTP1
JP103344,junction,147.56464689261932,-79.4425102,43.681694,WWTP1
JP103345,junction,126.35200000000002,-79.1747936,43.7964216,WWTP4
JP103347,junction,125.712,-79.1737732,43.7966711,WWTP4
JP103349,junction,152.13706549487793,-79.2255221,43.8341938,WWTP4
JP103358,junction,161.0191378959063,-79.2348815,43.8388821,WWTP4
JP103363,junction,88.12509173623272,-79.364607,43.6612552,WWTP1
JP103371,junction,169.095,-79.3056292,43.7416304,WWTP1
JP103381,junction,113.24874534403686,-79.4678259,43.6724531,WWTP1
JP103387,junction,176.32379021286795,-79.4871168,43.6375126,WWTP3
JP103391,junction,644.8730224839304,-79.541692,43.5924304,WWTP5
JP103398,junction,187.12500000000003,-79.2757813,43.8212451,WWTP4
JP103407,junction,131.76,-79.5906454,43.7608286,WWTP3
JP103413,junction,156.54,-79.228331,43.8221704,WWTP4
JP103425,junction,498.8,-79.3971782,43.6341685,WWTP1
JP103426,junction,498.6,-79.3971739,43.6341704,WWTP1
JP103427,junction,24.62,-79.3969021,43.6341173,WWTP1
JP103428,junction,25.02,-79.3969042,43.6341133,WWTP1
JP103429,junction,24.13,-79.3973534,43.633987,WWTP1
JP103430,junction,25.740000000000002,-79.3973619,43.6339827,WWTP1
JP103431,junction,190.93,-79.3962992,43.6322997,WWTP1
JP103432,junction,191.21,-79.3962864,43.6323034,WWTP1
JP103435,junction,81.90499999999999,-79.3137063,43.671057,WWTP1
JP103445,junction,82.98,-79.3797418,43.6515181,WWTP1
JP103471,junction,15.06,-79.3972557,43.6338717,WWTP1
JP103472,junction,15.05,-79.3972426,43.6338781,WWTP1
JP103473,junction,10.01,-79.3962295,43.6323236,WWTP1
JP103474,junction,7.84,-79.396228,43.6323207,WWTP1
JP103482,junction,148.1467327835449,-79.5085801,43.7300445,WWTP3
JP103490,junction,4.7,-79.4711286,43.6484252,WWTP1
JP103508,junction,140.388,-79.5703197,43.6579975,WWTP3
JP103511,junction,165.07930681298015,-79.2831976,43.7789983,WWTP4
JP103512,junction,0.0,-79.3802895,43.6455264,WWTP1
JP103513,junction,-0.24577311306480884,-79.3802174,43.6455415,WWTP1
JP103514,junction,-0.8277290833041215,-79.3796064,43.6456443,WWTP1
JP103515,junction,-1.0869919319448853,-79.3795131,43.6456643,WWTP1
JP103516,junction,-26.94486997131603,-79.3801862,43.6455832,WWTP1
JP103517,junction,-27.609358813845233,-79.3794518,43.6457395,WWTP1
JP103518,junction,-27.85119302407267,-79.3793857,43.6457527,WWTP1
JP103520,junction,161.28653931515274,-79.2819818,43.7792688,WWTP4
JP103527,junction,139.94,-79.4224311,43.7517338,WWTP1
JP103528,junction,174.113,-79.2656989,43.811096,WWTP4
JP103556,junction,90.98287917493286,-79.4292371,43.6430423,WWTP1
JP103567,junction,111.23095701363478,-79.3433232,43.6997515,WWTP1
JP103572,junction,186.3822232858757,-79.4502024,43.7372266,WWTP1
JP103578,junction,75.13516981400568,-79.3534218,43.653506,WWTP1
JP103579,junction,77.3239311440335,-79.3549492,43.6555813,WWTP1
JP103586,junction,-18.22193129094439,-79.3866084,43.6486504,WWTP1
JP103594,junction,174.7848227600477,-79.4156633,43.7686516,WWTP1
JP103605,junction,120.15,-79.4941969,43.6866168,WWTP3
JP103611,junction,74.63125877417822,-79.3562818,43.6517672,WWTP1
JP103656,junction,75.89593975573197,-79.354273,43.6520538,WWTP1
JP103666,junction,75.99,-79.3552639,43.6540096,WWTP1
JP103671,junction,180.14618246584604,-79.3035836,43.8151496,WWTP4
JP103672,junction,-3.3187807770000575,-79.6059893,43.699967,WWTP3
JP103675,junction,168.859,-79.285257,43.7773266,WWTP4
JP103705,junction,88.38199999999999,-79.4272631,43.6424948,WWTP1
JP103714,junction,109.855,-79.4817077,43.6569008,WWTP1
JP103716,junction,102.214,-79.4504757,43.6496191,WWTP1
JP103721,junction,69.52,-79.4106433,43.6391545,WWTP1
JP103726,junction,215.63546867,-79.411339,43.6404898,WWTP1
JP103728,junction,149.68965613703378,-79.5721044,43.7223869,WWTP3
JP103732,junction,78.86844725593704,-79.2911279,43.6718535,WWTP1
JP103734,junction,113.588,-79.3846055,43.6717743,WWTP1
JP103735,junction,75.96000000000001,-79.354497,43.6527826,WWTP1
JP103737,junction,156.667,-79.262703,43.7089218,WWTP1
JP103743,junction,89.56314076103268,-79.3747575,43.6731307,WWTP1
JP103744,junction,89.29501764787399,-79.3747195,43.6730543,WWTP1
JP103755,junction,-31.29096025256081,-79.3768916,43.6468215,WWTP1
JP103757,junction,108.45,-79.164559,43.7858365,WWTP4
JP103758,junction,119.704,-79.286916,43.6924692,WWTP1
JP103794,junction,108.80738932195173,-79.44581,43.6384832,WWTP1
JP103795,junction,78.40177221941816,-79.3717621,43.6482223,WWTP1
JP103796,junction,137.02996201877298,-79.4161109,43.6842894,WWTP1
JP103797,junction,138.14794657140132,-79.4165597,43.6853387,WWTP1
JP103798,junction,138.66894657140128,-79.4160231,43.6856604,WWTP1
JP103800,junction,162.00699999999998,-79.2557107,43.7786402,WWTP4
JP103801,junction,97.61425831888779,-79.4536452,43.638745,WWTP1
JP103803,junction,79.2151335068648,-79.4723894,43.6502925,WWTP1
JP103805,junction,133.99086471869128,-79.4536351,43.6890033,WWTP3
JP103807,junction,131.70506478355838,-79.4545417,43.6881991,WWTP3
JP103816,junction,162.394,-79.4252987,43.7005466,WWTP2
JP103817,junction,171.404,-79.4266766,43.7008084,WWTP2
JP103821,junction,135.85,-79.5351601,43.7266006,WWTP3
JP103835,junction,75.73877221941817,-79.3754055,43.6465015,WWTP1
JP103836,junction,78.86445430327856,-79.3753957,43.646702,WWTP1
JP103848,junction,152.3024715884759,-79.2632582,43.700514,WWTP1
JP103852,junction,159.6799465714013,-79.4196929,43.6872016,WWTP1
JP103860,junction,114.09347399576994,-79.3344614,43.6869132,WWTP1
JP103863,junction,134.40867495400983,-79.3362862,43.7211734,WWTP1
JP103865,junction,136.47150902577073,-79.3364837,43.7211867,WWTP1
JP103869,junction,151.05790695796418,-79.2586458,43.7917725,WWTP4
JP103872,junction,140.94824451540052,-79.2858049,43.7033994,WWTP1
JP103875,junction,275.3975328558638,-79.5585902,43.6644335,WWTP3
JP103879,junction,172.614,-79.423665,43.7004549,WWTP2
JP103880,junction,172.608,-79.4237749,43.7004999,WWTP2
JP103881,junction,166.907,-79.4153162,43.702714,WWTP2
JP103885,junction,175.11900000000003,-79.4107323,43.7033261,WWTP2
JP103886,junction,175.187,-79.4106782,43.7032066,WWTP2
JP103887,junction,168.75199999999998,-79.4326261,43.7003937,WWTP2
JP103888,junction,172.407,-79.4284768,43.7012818,WWTP2
JP103889,junction,177.738,-79.4288194,43.7021093,WWTP2
JP103893,junction,172.55,-79.4321736,43.7014092,WWTP2
JP103895,junction,172.488,-79.4339402,43.7023141,WWTP2
JP103896,junction,172.53335908640696,-79.4339591,43.7023723,WWTP2
JP103898,junction,180.533,-79.4285038,43.7028505,WWTP2
JP103899,junction,183.944,-79.4260402,43.7025088,WWTP2
JP103934,junction,166.02800000000002,-79.2750116,43.7437791,WWTP1
JP103935,junction,161.74200000000002,-79.2821332,43.7446069,WWTP1
JP103953,junction,166.51222995436208,-79.4374463,43.7072528,WWTP2
JP103970,junction,-1.3115516449044176,-79.3563572,43.698131,WWTP1
JP141,junction,478.40000000000003,-79.4091634,43.6358429,WWTP1
JP141A,junction,23.330000000000002,-79.4110815,43.6398332,WWTP1
JP2718100876,junction,-16.314070949833734,-79.5481742,43.5867872,WWTP5
JP2775702609,junction,643.0590288461025,-79.5269292,43.5917474,WWTP5
JP2792301706,junction,648.3432323796837,-79.5381201,43.593235,WWTP5
JP2795202868A,junction,646.5485123603537,-79.5235558,43.5931753,WWTP5
JP2799401916,junction,647.1672323796836,-79.5355216,43.5938732,WWTP5
JP2813102343,junction,86.7617802600592,-79.5302343,43.5951154,WWTP5
JP2813302342,junction,0.0,-79.5302429,43.5951344,WWTP5
JP2819102558,junction,647.8163105463879,-79.5275666,43.5956526,WWTP5
JP2819804422,junction,79.05487632742403,-79.5044746,43.5957205,WWTP5
JP2835803000,junction,85.92639869453475,-79.5220867,43.5971592,WWTP5
JP2844403326A,junction,84.71900000000001,-79.5180354,43.5979272,WWTP5
JP2847303418,junction,100.76662256752884,-79.5169104,43.5981888,WWTP3
JP2848303309A,junction,85.66822248790591,-79.5183086,43.59838,WWTP5
JP2865504871,junction,1360.3,-79.4989213,43.5998331,WWTP5
JP2869404858,junction,1336.5,-79.4990775,43.6001835,WWTP5
JP2869904869,junction,74.71900000000001,-79.4989422,43.6002262,WWTP5
JP2870700667,junction,99.37251757510793,-79.5509854,43.6002874,WWTP5
JP2888000594,junction,101.178,-79.5518915,43.6018487,WWTP5
JP2910602944,junction,91.70074701960037,-79.5227888,43.6038939,WWTP5
JP2915603377,junction,106.34154809691027,-79.5174239,43.6043407,WWTP3
JP2924600021,junction,74.63095620785673,-79.5589953,43.605137,WWTP5
JP2934300969,junction,104.74177849964387,-79.5472585,43.6060139,WWTP5
JP2934700992,junction,104.94614261697586,-79.5469651,43.6060549,WWTP5
JP2939404061,junction,104.69796082085647,-79.5089466,43.6064804,WWTP3
JP2941204209,junction,105.57246406736583,-79.5071136,43.6066505,WWTP3
JP2942100530,junction,107.20270000000001,-79.5526954,43.6067177,WWTP5
JP2947800714,junction,106.96300000000001,-79.5504171,43.6072263,WWTP5
JP2952101031,junction,108.4087125525018,-79.5464915,43.6076212,WWTP5
JP2953305551,junction,82.59909165381849,-79.4905252,43.6074322,WWTP3
JP2972300384,junction,108.464,-79.5545,43.6094334,WWTP5
JP2972401323,junction,105.10975770373011,-79.5428741,43.6094486,WWTP5
JP2991201830,junction,103.96685713233971,-79.5365911,43.6111385,WWTP5
JP3003297A,junction,138.16,-79.5488869,43.6485507,WWTP3
JP3004932,junction,183.010275514576,-79.3081289,43.7803727,WWTP4
JP302,junction,111.42407033763662,-79.3590126,43.6761546,WWTP1
JP3034604949,junction,87.42139780546147,-79.4979477,43.6150525,WWTP3
JP3038005706,junction,76.30708531711952,-79.488573,43.6153581,WWTP3
JP3040204719,junction,91.1107969248474,-79.5007985,43.61556,WWTP3
JP3040304719,junction,90.96947722299856,-79.5008014,43.6155674,WWTP3
JP3051399334,junction,104.309,-79.5675146,43.6165351,WWTP5
JP3057104713,junction,93.92504013740376,-79.5008778,43.6170827,WWTP3
JP3057699536,junction,107.046,-79.5650165,43.6171047,WWTP5
JP3072202691,junction,-33.4728250415582,-79.5259235,43.6184378,WWTP3
JP3077504264,junction,96.33650718312522,-79.5064435,43.6189181,WWTP3
JP3079505488,junction,89.17049735304057,-79.4912768,43.6190942,WWTP3
JP3080503434,junction,101.89154005972293,-79.5167185,43.6191834,WWTP3
JP3084303559,junction,101.68753286584119,-79.5151705,43.6195227,WWTP3
JP3089004308,junction,96.398,-79.5058971,43.6199528,WWTP3
JP3112401517,junction,113.45341704241007,-79.5404761,43.6220445,WWTP3
JP3119504291,junction,99.616,-79.5061059,43.6226926,WWTP3
JP3134305590,junction,84.3,-79.4900015,43.6240287,WWTP3
JP3138606602,junction,79.12169792862615,-79.477462,43.6244086,WWTP3
JP3139706577,junction,78.83969792862614,-79.4777742,43.6245104,WWTP3
JP3150504240,junction,102.84587221105241,-79.5067306,43.6254878,WWTP3
JP3156104424,junction,101.33887221105242,-79.5044589,43.6259912,WWTP3
JP3165999628,junction,103.65418001882675,-79.5638865,43.6268551,WWTP5
JP3166199627,junction,103.86863053880927,-79.5638944,43.6268711,WWTP5
JP3166404756,junction,100.58962960178317,-79.5003418,43.6269198,WWTP3
JP3167801348,junction,115.91652196460834,-79.5425759,43.627032,WWTP3
JP3167801350,junction,115.91651478747302,-79.5425523,43.6270373,WWTP3
JP3170103471,junction,107.555,-79.5162673,43.6272509,WWTP3
JP3170404956,junction,98.59988512010572,-79.4978658,43.6272751,WWTP3
JP3188099940,junction,121.76098213417407,-79.5600185,43.6288458,WWTP5
JP3218504263,junction,97.99022905846995,-79.5064553,43.6316076,WWTP3
JP3219806919,junction,77.76185590790936,-79.4735318,43.6317187,WWTP3
JP3224212812,junction,153.248,-79.400501,43.6320818,WWTP1
JP3245912962,junction,75.49900000000001,-79.3986448,43.6340302,WWTP1
JP3254405597,junction,89.965,-79.4899126,43.6348362,WWTP3
JP3266112140,junction,324.65000000000003,-79.4088812,43.6359072,WWTP1
JP3270105138,junction,104.66053007755256,-79.4956018,43.6362525,WWTP3
JP3274913211,junction,74.601,-79.3955534,43.6366363,WWTP1
JP3275902100,junction,116.80403516247006,-79.5332589,43.6367731,WWTP3
JP3278511038,junction,84.90114282191159,-79.4224882,43.6369788,WWTP1
JP3282513297,junction,74.19999054636433,-79.3944884,43.637319,WWTP1
JP3283410860,junction,86.968,-79.4246856,43.6374227,WWTP1
JP3284206726,junction,80.80701904836653,-79.475928,43.6375155,WWTP3
JP3284712010,junction,75.85900000000001,-79.4104356,43.6375327,WWTP1
JP3285404492,junction,110.49277068718776,-79.503607,43.6376245,WWTP3
JP3287205005,junction,108.20075727378632,-79.4972512,43.6377948,WWTP3
JP3288412013,junction,75.977,-79.4104037,43.637862,WWTP1
JP3291412009,junction,76.009,-79.4104531,43.638157,WWTP1
JP3294712000,junction,76.28200000000001,-79.4105631,43.6384377,WWTP1
JP3296912514,junction,79.88085741388613,-79.4042273,43.6386137,WWTP1
JP3298211977,junction,76.8980119700114,-79.4108465,43.6387497,WWTP1
JP3299811976,junction,77.29805839196676,-79.410858,43.6388914,WWTP1
JP3302311064,junction,82.74429331930065,-79.4221552,43.6391251,WWTP1
JP3302408838,junction,104.67113912552188,-79.4497521,43.6391495,WWTP1
JP3302508834,junction,103.68278876361578,-79.4498054,43.6391598,WWTP1
JP3303814253,junction,80.25694827263634,-79.3826401,43.6392238,WWTP1
JP3305304909,junction,107.31812518982105,-79.4984406,43.6394242,WWTP3
JP3305713430,junction,74.91813865854687,-79.3928407,43.6394063,WWTP1
JP3308909544,junction,94.21657526374781,-79.440995,43.6397302,WWTP1
JP3311911063,junction,82.107,-79.4221701,43.6399903,WWTP1
JP3314102514,junction,117.602,-79.52813,43.6402055,WWTP3
JP3316013686,junction,77.7,-79.3896598,43.6403354,WWTP1
JP3316613870,junction,82.16095786794318,-79.387377,43.6403806,WWTP1
JP3317313625,junction,74.60434284778509,-79.3904151,43.6404545,WWTP1
JP3319213476,junction,79.8,-79.3922606,43.6406263,WWTP1
JP3323506594,junction,81.92,-79.4775645,43.6410546,WWTP3
JP3323513517,junction,80.19,-79.3917484,43.6410077,WWTP1
JP3324213534,junction,80.16,-79.3915395,43.6410754,WWTP1
JP3326708430,junction,101.43583681219023,-79.4548101,43.6413379,WWTP1
JP3330212276,junction,79.56518497438084,-79.4071412,43.6416225,WWTP1
JP3330710560,junction,88.688,-79.4284101,43.6416843,WWTP1
JP3331911837,junction,79.62133560193624,-79.4125819,43.6417826,WWTP1
JP3334010468,junction,89.6015850019875,-79.4295396,43.6419819,WWTP1
JP3335010463,junction,89.6015850019875,-79.429391,43.6421195,WWTP1
JP3335503420,junction,113.349,-79.5169004,43.642137,WWTP3
JP3335603565,junction,109.40632181692659,-79.515103,43.6421476,WWTP3
JP3336203581,junction,109.27883904342401,-79.5149063,43.642198,WWTP3
JP3336814134,junction,76.3,-79.3841312,43.6422118,WWTP1
JP3337002071,junction,122.67598799489382,-79.5333525,43.6425703,WWTP3
JP3337311605,junction,84.74351721961784,-79.4154549,43.6422697,WWTP1
JP3337411721,junction,83.45100000000001,-79.4140137,43.6422826,WWTP1
JP3340511595,junction,84.629,-79.4155697,43.6425594,WWTP1
JP3340712133,junction,78.42,-79.4089279,43.6425556,WWTP1
JP3344409438,junction,95.138,-79.4423108,43.6429246,WWTP1
JP3344807093,junction,92.07343439447158,-79.4713708,43.6429693,WWTP3
JP3345803001,junction,115.80879807404399,-79.5220974,43.6430626,WWTP3
JP3346608936,junction,95.15421275602661,-79.4485359,43.6431232,WWTP1
JP3350312442,junction,83.815,-79.4050929,43.6434545,WWTP1
JP3350713548,junction,78.94938186925692,-79.3913667,43.643455,WWTP1
JP3351011058,junction,86.25200000000001,-79.4222406,43.6435048,WWTP1
JP3351713569,junction,79.18738186925692,-79.3911103,43.643546,WWTP1
JP3354613673,junction,79.69638186925692,-79.3898152,43.643804,WWTP1
JP3354709422,junction,94.99526163583963,-79.4425014,43.643849,WWTP1
JP3358513757,junction,80.24138186925693,-79.3887693,43.6441576,WWTP1
JP3364109384,junction,97.338,-79.4429727,43.6446982,WWTP1
JP3367405867,junction,91.534,-79.4865752,43.645007,WWTP3
JP3368415092A,junction,78.12232114934322,-79.3721257,43.6450357,WWTP1
JP3369200289,junction,136.959,-79.5557176,43.6451554,WWTP3
JP3370706399,junction,107.22199537936788,-79.4799736,43.6453031,WWTP3
JP3373213269,junction,83.35431627167426,-79.394825,43.6454898,WWTP1
JP3373797515,junction,138.71468000464822,-79.5900982,43.6455446,WWTP5
JP3374011087,junction,88.04819072642599,-79.4218622,43.6455761,WWTP1
JP3374011089,junction,87.86439618170884,-79.421839,43.6455802,WWTP1
JP3374910768,junction,89.9193479267105,-79.4258293,43.6456591,WWTP1
JP3376703420,junction,110.83592201973362,-79.5169054,43.645849,WWTP3
JP3378203435,junction,110.94792201973362,-79.516717,43.6459838,WWTP3
JP3379414015,junction,77.48,-79.385571,43.6460447,WWTP1
JP3380310962,junction,88.5197054444403,-79.4234116,43.6461453,WWTP1
JP3380512100,junction,86.822,-79.4093152,43.6461572,WWTP1
JP3380606403,junction,92.33891961930543,-79.4799219,43.6462,WWTP3
JP3380903514,junction,-101.19303913626742,-79.5157527,43.6462787,WWTP3
JP3381006729,junction,94.5424020735912,-79.4758888,43.6462332,WWTP3
JP3382114123,junction,79.0334905293391,-79.3842296,43.646279,WWTP1
JP3382310090,junction,94.81352558413984,-79.4342296,43.6463353,WWTP1
JP3382703144,junction,117.135,-79.5203284,43.6463886,WWTP3
JP3383109317,junction,98.7255836539664,-79.4438022,43.646414,WWTP1
JP3383710084,junction,93.68156747994665,-79.4343014,43.6464561,WWTP1
JP3384010243,junction,94.42506693088892,-79.4323307,43.6464829,WWTP1
JP3386809604,junction,97.81569738963734,-79.4402514,43.646746,WWTP1
JP3388611252,junction,87.96074922695348,-79.4198185,43.6468922,WWTP1
JP3390206063,junction,94.54198960283172,-79.4841422,43.6470616,WWTP3
JP3391014393,junction,155.27387577849015,-79.3808818,43.6470712,WWTP1
JP3391912678,junction,88.57276592423915,-79.4021423,43.6471769,WWTP1
JP3392312521,junction,89.11727427323702,-79.4040871,43.6472105,WWTP1
JP3394702686,junction,119.20539149150045,-79.5259979,43.6474617,WWTP3
JP3395914809,junction,68.41327423905904,-79.3757306,43.6475075,WWTP1
JP3397404043,junction,-105.55448985922662,-79.5092087,43.6477736,WWTP3
JP3401103213,junction,117.976,-79.5194641,43.6480374,WWTP3
JP3401409823,junction,102.1438344270708,-79.4375275,43.6480526,WWTP1
JP3403009548,junction,99.38372520760682,-79.4409424,43.6481966,WWTP1
JP3403714033,junction,83.521,-79.38535,43.6482215,WWTP1
JP3408906175,junction,104.269,-79.4827564,43.6487415,WWTP3
JP3409814757,junction,76.298,-79.3763686,43.64876,WWTP1
JP3410413168,junction,86.432,-79.396068,43.6488378,WWTP1
JP3413104525,junction,-109.56037484641271,-79.5032112,43.6491109,WWTP3
JP3414414138,junction,78.2276299814964,-79.3840374,43.6491797,WWTP1
JP3414914150,junction,0.0,-79.3838964,43.6492279,WWTP1
JP3415014136,junction,78.23762998149641,-79.3840602,43.6492365,WWTP1
JP3415812419,junction,95.9617280594405,-79.4053502,43.649332,WWTP1
JP3416713396,junction,92.88622785498434,-79.3932337,43.6494028,WWTP1
JP3418013377,junction,86.32104968967909,-79.3934696,43.649514,WWTP1
JP3419415081,junction,76.328,-79.372353,43.6496164,WWTP1
JP3420112755,junction,91.4511262595715,-79.4011879,43.6497115,WWTP1
JP3422513568,junction,90.59500000000003,-79.3911053,43.6499209,WWTP1
JP3424009621,junction,109.36492817132776,-79.4400384,43.6500919,WWTP1
JP3424413679,junction,91.796302920385,-79.3897349,43.6500924,WWTP1
JP3424813692,junction,92.02200000000002,-79.3895623,43.6501293,WWTP1
JP3428214586,junction,-26.366796509870916,-79.3784907,43.6504199,WWTP1
JP3428514597,junction,-26.65749439036972,-79.3783478,43.6504509,WWTP1
JP3428915122,junction,78.233,-79.3718354,43.6504758,WWTP1
JP3429114599,junction,78.669,-79.3783272,43.6505008,WWTP1
JP3429614659,junction,77.495,-79.3775852,43.6505474,WWTP1
JP3430013867,junction,84.059,-79.3873977,43.6505947,WWTP1
JP3430214646,junction,77.52900000000001,-79.3777465,43.6506024,WWTP1
JP3431513907,junction,84.768,-79.3868995,43.650724,WWTP1
JP3432512972,junction,90.462,-79.3984879,43.6508266,WWTP1
JP3434398565,junction,145.73054509783907,-79.5770951,43.6510105,WWTP5
JP3434709942,junction,101.651,-79.4360598,43.6510467,WWTP1
JP3434914293,junction,86.41192007912576,-79.3821135,43.6510263,WWTP1
JP3436215679,junction,76.4802511097318,-79.3649348,43.6511272,WWTP1
JP3436314069,junction,86.48762998149641,-79.384892,43.6511532,WWTP1
JP3437413524,junction,93.32086581211648,-79.3916491,43.6512622,WWTP1
JP3437514675,junction,77.492,-79.3773818,43.6512544,WWTP1
JP3437612253,junction,98.87574746440207,-79.4074094,43.6512895,WWTP1
JP3437911043,junction,98.44108612041971,-79.4224097,43.6513324,WWTP1
JP3438409597,junction,104.52627334756014,-79.440336,43.651384,WWTP1
JP3440011788,junction,100.22,-79.4131691,43.6515139,WWTP1
JP3440514179,junction,87.42744281848216,-79.3835344,43.6515317,WWTP1
JP3440515291,junction,78.827,-79.3697466,43.6515215,WWTP1
JP3442712440,junction,98.06037290615278,-79.4050806,43.6517507,WWTP1
JP3443414292,junction,86.41110956721913,-79.38213,43.6517953,WWTP1
JP3443511738,junction,100.08972849489128,-79.4137931,43.6518296,WWTP1
JP3445414651,junction,83.60745079833383,-79.3776811,43.6519687,WWTP1
JP3445899152,junction,139.28029318652952,-79.5698092,43.6520454,WWTP5
JP3446112268,junction,98.694,-79.4072181,43.6520552,WWTP1
JP3446412691,junction,93.74100000000001,-79.401805,43.6521231,WWTP1
JP3446912369,junction,96.93874037535502,-79.4059509,43.6521328,WWTP1
JP3447117983,junction,76.9003089847621,-79.3363672,43.6520713,WWTP1
JP3447716059,junction,75.25397750215383,-79.3602286,43.6521528,WWTP1
JP3452509473,junction,104.702,-79.4418675,43.652657,WWTP1
JP3453214621,junction,84.32900000000001,-79.3780441,43.6526728,WWTP1
JP3453515819,junction,75.72757021977574,-79.3631922,43.652679,WWTP1
JP3455610169,junction,103.95691223747873,-79.4332351,43.6529325,WWTP1
JP3457015436,junction,79.99858487496203,-79.3679463,43.6529962,WWTP1
JP3457708782,junction,-9.059193262541516,-79.4504338,43.6531257,WWTP1
JP3458512616,junction,96.76,-79.4029077,43.6531741,WWTP1
JP3458601084,junction,125.23725000441279,-79.5458602,43.6532095,WWTP3
JP3459601518A,junction,124.392,-79.540584,43.6534359,WWTP3
JP3459614836,junction,85.40199999999999,-79.3753824,43.6532454,WWTP1
JP3460714364,junction,89.19906148640273,-79.3812333,43.6533459,WWTP1
JP3464914216,junction,89.25588443391362,-79.383068,43.6537251,WWTP1
JP3466214345,junction,87.8324776722658,-79.3814713,43.6538407,WWTP1
JP3466312820,junction,95.088,-79.4003665,43.653869,WWTP1
JP3467812805,junction,96.41358459404933,-79.4005593,43.6540097,WWTP1
JP3467815109,junction,81.107,-79.3719902,43.6539759,WWTP1
JP3468715105,junction,81.94200000000001,-79.3720383,43.6540562,WWTP1
JP3470614162,junction,90.87975175986914,-79.383737,43.6542377,WWTP1
JP3472316043,junction,76.61757021977574,-79.3604122,43.6543684,WWTP1
JP3473914311,junction,88.65595681753423,-79.3818888,43.6545334,WWTP1
JP3474115320,junction,84.05757021977576,-79.3693751,43.6545369,WWTP1
JP3474314605,junction,84.123,-79.3782434,43.6545676,WWTP1
